latitude,longitude,avg_wind_speed,solar_potential_index,wind_speed_increase_rate,renewable_score
43.5446,-96.7311,5.433905666666667,4.3999999999999995,16.375081071991925,69.12450753792612
36.1627,-86.7816,5.433905666666667,4.38,16.375081071991925,68.97443250040736
29.7604,-95.3698,5.433905666666667,4.553333333333334,16.375081071991925,70.27508282556994
40.7608,-111.891,5.433905666666667,5.359999999999999,16.375081071991925,76.32810933882658
44.4759,-73.2121,5.433905666666667,3.893333333333333,16.375081071991925,65.32260658745088
36.8529,-75.978,5.433905666666667,4.456666666666667,16.375081071991925,69.54972014422927
47.6062,-122.3321,5.433905666666667,3.6466666666666665,16.375081071991925,63.47168112471952
38.3498,-81.6326,5.433905666666667,4.056666666666667,16.375081071991925,66.54821939385408
43.0389,-87.9065,5.433905666666667,4.1000000000000005,16.375081071991925,66.87338197514472
41.14,-104.8202,5.433905666666667,5.2633333333333345,16.375081071991925,75.60274665748591
33.5186,-86.8104,3.5387606999999996,4.5633333333333335,33.60377594441986,57.75698801984557
33.4484,-112.074,3.5387606999999996,6.603333333333333,33.60377594441986,73.06464184675903
34.7465,-92.2896,3.5387606999999996,4.583333333333333,33.60377594441986,57.90706305736433
34.0522,-118.2437,3.5387606999999996,5.6933333333333325,33.60377594441986,66.23622763965548
39.7392,-104.9903,3.5387606999999996,5.599999999999999,33.60377594441986,65.53587746456793
41.1792,-73.1894,3.5387606999999996,4.033333333333334,33.60377594441986,53.779999525598456
39.7391,-75.5398,3.5387606999999996,4.336666666666666,33.60377594441986,56.056137594632965
30.3322,-81.6557,3.5387606999999996,4.906666666666666,33.60377594441986,60.3332761639176
33.749,-84.388,3.5387606999999996,4.67,33.60377594441986,58.55738821994562
21.3069,-157.8583,3.5387606999999996,5.773333333333333,33.60377594441986,66.83652778973052
43.615,-116.2023,3.5387606999999996,5.366666666666667,33.60377594441986,63.785002026849085
41.8781,-87.6298,3.5387606999999996,4.036666666666666,33.60377594441986,53.805012031851575
39.7684,-86.1581,3.5387606999999996,4.163333333333333,33.60377594441986,54.75548726947038
41.5868,-93.625,3.5387606999999996,4.333333333333333,33.60377594441986,56.031125088379845
37.6872,-97.3301,3.5387606999999996,5.0,33.60377594441986,61.03362633900515
38.2527,-85.7585,3.5387606999999996,4.276666666666666,33.60377594441986,55.60591248207669
29.9511,-90.0715,3.5387606999999996,4.693333333333334,33.60377594441986,58.73247576371752
43.6591,-70.2568,3.5387606999999996,4.2,33.60377594441986,55.03062483825478
39.2904,-76.6122,3.5387606999999996,4.37,33.60377594441986,56.30626265716424
42.3601,-71.0589,3.5387606999999996,4.066666666666666,33.60377594441986,54.030124588129716
42.3314,-83.0458,3.5387606999999996,3.9466666666666668,33.60377594441986,53.12967436301716
44.9778,-93.265,3.5387606999999996,4.1466666666666665,33.60377594441986,54.63042473820475
32.2988,-90.1848,3.5387606999999996,4.6899999999999995,33.60377594441986,58.707463257464376
39.0997,-94.5786,3.5387606999999996,4.603333333333333,33.60377594441986,58.057138094883086
45.7833,-108.5007,3.5387606999999996,4.716666666666667,33.60377594441986,58.9075633074894
41.2565,-95.9345,3.5387606999999996,4.533333333333333,33.60377594441986,57.53187546356744
36.1699,-115.1398,3.5387606999999996,6.663333333333334,33.60377594441986,73.51486695931531
42.9956,-71.4548,3.5387606999999996,4.083333333333333,33.60377594441986,54.15518711939535
40.7357,-74.1724,3.5387606999999996,4.17,33.60377594441986,54.80551228197664
35.0844,-106.6504,3.5387606999999996,6.533333333333334,33.60377594441986,72.53937921544338
40.7128,-74.006,3.5387606999999996,4.113333333333333,33.60377594441986,54.38029967567349
35.2271,-80.8431,3.5387606999999996,4.776666666666667,33.60377594441986,59.35778842004568
46.8772,-96.7898,3.5387606999999996,4.04,33.60377594441986,53.83002453810471
39.9612,-82.9988,3.5387606999999996,4.0,33.60377594441986,53.52987446306719
35.4676,-97.5164,3.5387606999999996,5.113333333333333,33.60377594441986,61.884051551611456
45.5051,-122.675,3.5387606999999996,3.64,33.60377594441986,50.82852378772952
39.9526,-75.1652,3.5387606999999996,4.2299999999999995,33.60377594441986,55.255737394532915
41.824,-71.4128,3.5387606999999996,4.093333333333333,33.60377594441986,54.23022463815472
32.7765,-79.9311,3.5387606999999996,4.946666666666666,33.60377594441986,60.633426238955124
43.5446,-96.7311,3.5387606999999996,4.3999999999999995,33.60377594441986,56.531375213442374
36.1627,-86.7816,3.5387606999999996,4.38,33.60377594441986,56.38130017592361
29.7604,-95.3698,3.5387606999999996,4.553333333333334,33.60377594441986,57.6819505010862
40.7608,-111.891,3.5387606999999996,5.359999999999999,33.60377594441986,63.734977014342824
44.4759,-73.2121,3.5387606999999996,3.893333333333333,33.60377594441986,52.72947426296714
36.8529,-75.978,3.5387606999999996,4.456666666666667,33.60377594441986,56.95658781974553
47.6062,-122.3321,3.5387606999999996,3.6466666666666665,33.60377594441986,50.87854880023577
38.3498,-81.6326,3.5387606999999996,4.056666666666667,33.60377594441986,53.955087069370336
43.0389,-87.9065,3.5387606999999996,4.1000000000000005,33.60377594441986,54.280249650660984
41.14,-104.8202,3.5387606999999996,5.2633333333333345,33.60377594441986,63.00961433300216
33.5186,-86.8104,5.5144541333333335,4.5633333333333335,45.511496472515375,70.88536040095241
33.4484,-112.074,5.5144541333333335,6.603333333333333,45.511496472515375,86.19301422786586
34.7465,-92.2896,5.5144541333333335,4.583333333333333,45.511496472515375,71.03543543847115
34.0522,-118.2437,5.5144541333333335,5.6933333333333325,45.511496472515375,79.36460002076231
39.7392,-104.9903,5.5144541333333335,5.599999999999999,45.511496472515375,78.66424984567476
41.1792,-73.1894,5.5144541333333335,4.033333333333334,45.511496472515375,66.90837190670528
39.7391,-75.5398,5.5144541333333335,4.336666666666666,45.511496472515375,69.18450997573979
30.3322,-81.6557,5.5144541333333335,4.906666666666666,45.511496472515375,73.46164854502443
33.749,-84.388,5.5144541333333335,4.67,45.511496472515375,71.68576060105245
21.3069,-157.8583,5.5144541333333335,5.773333333333333,45.511496472515375,79.96490017083735
43.615,-116.2023,5.5144541333333335,5.366666666666667,45.511496472515375,76.91337440795591
41.8781,-87.6298,5.5144541333333335,4.036666666666666,45.511496472515375,66.9333844129584
39.7684,-86.1581,5.5144541333333335,4.163333333333333,45.511496472515375,67.88385965057721
41.5868,-93.625,5.5144541333333335,4.333333333333333,45.511496472515375,69.15949746948667
37.6872,-97.3301,5.5144541333333335,5.0,45.511496472515375,74.16199872011198
38.2527,-85.7585,5.5144541333333335,4.276666666666666,45.511496472515375,68.73428486318352
29.9511,-90.0715,5.5144541333333335,4.693333333333334,45.511496472515375,71.86084814482435
43.6591,-70.2568,5.5144541333333335,4.2,45.511496472515375,68.15899721936161
39.2904,-76.6122,5.5144541333333335,4.37,45.511496472515375,69.43463503827107
42.3601,-71.0589,5.5144541333333335,4.066666666666666,45.511496472515375,67.15849696923655
42.3314,-83.0458,5.5144541333333335,3.9466666666666668,45.511496472515375,66.25804674412399
44.9778,-93.265,5.5144541333333335,4.1466666666666665,45.511496472515375,67.75879711931158
32.2988,-90.1848,5.5144541333333335,4.6899999999999995,45.511496472515375,71.83583563857121
39.0997,-94.5786,5.5144541333333335,4.603333333333333,45.511496472515375,71.18551047598991
45.7833,-108.5007,5.5144541333333335,4.716666666666667,45.511496472515375,72.03593568859623
41.2565,-95.9345,5.5144541333333335,4.533333333333333,45.511496472515375,70.66024784467427
36.1699,-115.1398,5.5144541333333335,6.663333333333334,45.511496472515375,86.64323934042214
42.9956,-71.4548,5.5144541333333335,4.083333333333333,45.511496472515375,67.28355950050218
40.7357,-74.1724,5.5144541333333335,4.17,45.511496472515375,67.93388466308346
35.0844,-106.6504,5.5144541333333335,6.533333333333334,45.511496472515375,85.6677515965502
40.7128,-74.006,5.5144541333333335,4.113333333333333,45.511496472515375,67.50867205678031
35.2271,-80.8431,5.5144541333333335,4.776666666666667,45.511496472515375,72.48616080115251
46.8772,-96.7898,5.5144541333333335,4.04,45.511496472515375,66.95839691921154
39.9612,-82.9988,5.5144541333333335,4.0,45.511496472515375,66.65824684417402
35.4676,-97.5164,5.5144541333333335,5.113333333333333,45.511496472515375,75.01242393271829
45.5051,-122.675,5.5144541333333335,3.64,45.511496472515375,63.95689616883635
39.9526,-75.1652,5.5144541333333335,4.2299999999999995,45.511496472515375,68.38410977563974
41.824,-71.4128,5.5144541333333335,4.093333333333333,45.511496472515375,67.35859701926155
32.7765,-79.9311,5.5144541333333335,4.946666666666666,45.511496472515375,73.76179862006195
43.5446,-96.7311,5.5144541333333335,4.3999999999999995,45.511496472515375,69.6597475945492
36.1627,-86.7816,5.5144541333333335,4.38,45.511496472515375,69.50967255703044
29.7604,-95.3698,5.5144541333333335,4.553333333333334,45.511496472515375,70.81032288219302
40.7608,-111.891,5.5144541333333335,5.359999999999999,45.511496472515375,76.86334939544966
44.4759,-73.2121,5.5144541333333335,3.893333333333333,45.511496472515375,65.85784664407396
36.8529,-75.978,5.5144541333333335,4.456666666666667,45.511496472515375,70.08496020085235
47.6062,-122.3321,5.5144541333333335,3.6466666666666665,45.511496472515375,64.00692118134259
38.3498,-81.6326,5.5144541333333335,4.056666666666667,45.511496472515375,67.08345945047716
43.0389,-87.9065,5.5144541333333335,4.1000000000000005,45.511496472515375,67.4086220317678
41.14,-104.8202,5.5144541333333335,5.2633333333333345,45.511496472515375,76.13798671410899
33.5186,-86.8104,3.1616391333333334,4.5633333333333335,28.7811590104143,55.251036298483
33.4484,-112.074,3.1616391333333334,6.603333333333333,28.7811590104143,70.55869012539645
34.7465,-92.2896,3.1616391333333334,4.583333333333333,28.7811590104143,55.40111133600176
34.0522,-118.2437,3.1616391333333334,5.6933333333333325,28.7811590104143,63.730275918292904
39.7392,-104.9903,3.1616391333333334,5.599999999999999,28.7811590104143,63.029925743205354
41.1792,-73.1894,3.1616391333333334,4.033333333333334,28.7811590104143,51.27404780423589
39.7391,-75.5398,3.1616391333333334,4.336666666666666,28.7811590104143,53.550185873270394
30.3322,-81.6557,3.1616391333333334,4.906666666666666,28.7811590104143,57.82732444255504
33.749,-84.388,3.1616391333333334,4.67,28.7811590104143,56.05143649858306
21.3069,-157.8583,3.1616391333333334,5.773333333333333,28.7811590104143,64.33057606836795
43.615,-116.2023,3.1616391333333334,5.366666666666667,28.7811590104143,61.27905030548652
41.8781,-87.6298,3.1616391333333334,4.036666666666666,28.7811590104143,51.29906031048901
39.7684,-86.1581,3.1616391333333334,4.163333333333333,28.7811590104143,52.249535548107815
41.5868,-93.625,3.1616391333333334,4.333333333333333,28.7811590104143,53.525173367017274
37.6872,-97.3301,3.1616391333333334,5.0,28.7811590104143,58.52767461764259
38.2527,-85.7585,3.1616391333333334,4.276666666666666,28.7811590104143,53.099960760714126
29.9511,-90.0715,3.1616391333333334,4.693333333333334,28.7811590104143,56.22652404235495
43.6591,-70.2568,3.1616391333333334,4.2,28.7811590104143,52.52467311689221
39.2904,-76.6122,3.1616391333333334,4.37,28.7811590104143,53.800310935801676
42.3601,-71.0589,3.1616391333333334,4.066666666666666,28.7811590104143,51.524172866767145
42.3314,-83.0458,3.1616391333333334,3.9466666666666668,28.7811590104143,50.623722641654595
44.9778,-93.265,3.1616391333333334,4.1466666666666665,28.7811590104143,52.12447301684219
32.2988,-90.1848,3.1616391333333334,4.6899999999999995,28.7811590104143,56.201511536101805
39.0997,-94.5786,3.1616391333333334,4.603333333333333,28.7811590104143,55.55118637352052
45.7833,-108.5007,3.1616391333333334,4.716666666666667,28.7811590104143,56.40161158612683
41.2565,-95.9345,3.1616391333333334,4.533333333333333,28.7811590104143,55.02592374220487
36.1699,-115.1398,3.1616391333333334,6.663333333333334,28.7811590104143,71.00891523795275
42.9956,-71.4548,3.1616391333333334,4.083333333333333,28.7811590104143,51.649235398032786
40.7357,-74.1724,3.1616391333333334,4.17,28.7811590104143,52.29956056061407
35.0844,-106.6504,3.1616391333333334,6.533333333333334,28.7811590104143,70.03342749408081
40.7128,-74.006,3.1616391333333334,4.113333333333333,28.7811590104143,51.87434795431092
35.2271,-80.8431,3.1616391333333334,4.776666666666667,28.7811590104143,56.851836698683115
46.8772,-96.7898,3.1616391333333334,4.04,28.7811590104143,51.32407281674214
39.9612,-82.9988,3.1616391333333334,4.0,28.7811590104143,51.02392274170462
35.4676,-97.5164,3.1616391333333334,5.113333333333333,28.7811590104143,59.378099830248885
45.5051,-122.675,3.1616391333333334,3.64,28.7811590104143,48.32257206636695
39.9526,-75.1652,3.1616391333333334,4.2299999999999995,28.7811590104143,52.749785673170344
41.824,-71.4128,3.1616391333333334,4.093333333333333,28.7811590104143,51.72427291679216
32.7765,-79.9311,3.1616391333333334,4.946666666666666,28.7811590104143,58.12747451759256
43.5446,-96.7311,3.1616391333333334,4.3999999999999995,28.7811590104143,54.02542349207981
36.1627,-86.7816,3.1616391333333334,4.38,28.7811590104143,53.87534845456105
29.7604,-95.3698,3.1616391333333334,4.553333333333334,28.7811590104143,55.17599877972363
40.7608,-111.891,3.1616391333333334,5.359999999999999,28.7811590104143,61.22902529298025
44.4759,-73.2121,3.1616391333333334,3.893333333333333,28.7811590104143,50.22352254160457
36.8529,-75.978,3.1616391333333334,4.456666666666667,28.7811590104143,54.45063609838296
47.6062,-122.3321,3.1616391333333334,3.6466666666666665,28.7811590104143,48.3725970788732
38.3498,-81.6326,3.1616391333333334,4.056666666666667,28.7811590104143,51.44913534800777
43.0389,-87.9065,3.1616391333333334,4.1000000000000005,28.7811590104143,51.77429792929841
41.14,-104.8202,3.1616391333333334,5.2633333333333345,28.7811590104143,60.5036626116396
33.5186,-86.8104,4.0520821,4.5633333333333335,39.92694583869711,61.167980017233106
33.4484,-112.074,4.0520821,6.603333333333333,39.92694583869711,76.47563384414656
34.7465,-92.2896,4.0520821,4.583333333333333,39.92694583869711,61.318055054751866
34.0522,-118.2437,4.0520821,5.6933333333333325,39.92694583869711,69.64721963704301
39.7392,-104.9903,4.0520821,5.599999999999999,39.92694583869711,68.94686946195546
41.1792,-73.1894,4.0520821,4.033333333333334,39.92694583869711,57.19099152298598
39.7391,-75.5398,4.0520821,4.336666666666666,39.92694583869711,59.4671295920205
30.3322,-81.6557,4.0520821,4.906666666666666,39.92694583869711,63.74426816130513
33.749,-84.388,4.0520821,4.67,39.92694583869711,61.96838021733315
21.3069,-157.8583,4.0520821,5.773333333333333,39.92694583869711,70.24751978711805
43.615,-116.2023,4.0520821,5.366666666666667,39.92694583869711,67.19599402423661
41.8781,-87.6298,4.0520821,4.036666666666666,39.92694583869711,57.2160040292391
39.7684,-86.1581,4.0520821,4.163333333333333,39.92694583869711,58.16647926685791
41.5868,-93.625,4.0520821,4.333333333333333,39.92694583869711,59.44211708576738
37.6872,-97.3301,4.0520821,5.0,39.92694583869711,64.44461833639268
38.2527,-85.7585,4.0520821,4.276666666666666,39.92694583869711,59.016904479464216
29.9511,-90.0715,4.0520821,4.693333333333334,39.92694583869711,62.14346776110504
43.6591,-70.2568,4.0520821,4.2,39.92694583869711,58.44161683564231
39.2904,-76.6122,4.0520821,4.37,39.92694583869711,59.717254654551766
42.3601,-71.0589,4.0520821,4.066666666666666,39.92694583869711,57.44111658551725
42.3314,-83.0458,4.0520821,3.9466666666666668,39.92694583869711,56.54066636040469
44.9778,-93.265,4.0520821,4.1466666666666665,39.92694583869711,58.041416735592286
32.2988,-90.1848,4.0520821,4.6899999999999995,39.92694583869711,62.11845525485191
39.0997,-94.5786,4.0520821,4.603333333333333,39.92694583869711,61.46813009227061
45.7833,-108.5007,4.0520821,4.716666666666667,39.92694583869711,62.318555304876924
41.2565,-95.9345,4.0520821,4.533333333333333,39.92694583869711,60.94286746095497
36.1699,-115.1398,4.0520821,6.663333333333334,39.92694583869711,76.92585895670284
42.9956,-71.4548,4.0520821,4.083333333333333,39.92694583869711,57.56617911678288
40.7357,-74.1724,4.0520821,4.17,39.92694583869711,58.21650427936417
35.0844,-106.6504,4.0520821,6.533333333333334,39.92694583869711,75.95037121283092
40.7128,-74.006,4.0520821,4.113333333333333,39.92694583869711,57.791291673061025
35.2271,-80.8431,4.0520821,4.776666666666667,39.92694583869711,62.768780417433206
46.8772,-96.7898,4.0520821,4.04,39.92694583869711,57.241016535492236
39.9612,-82.9988,4.0520821,4.0,39.92694583869711,56.940866460454714
35.4676,-97.5164,4.0520821,5.113333333333333,39.92694583869711,65.29504354899899
45.5051,-122.675,4.0520821,3.64,39.92694583869711,54.23951578511705
39.9526,-75.1652,4.0520821,4.2299999999999995,39.92694583869711,58.66672939192044
41.824,-71.4128,4.0520821,4.093333333333333,39.92694583869711,57.64121663554225
32.7765,-79.9311,4.0520821,4.946666666666666,39.92694583869711,64.04441823634265
43.5446,-96.7311,4.0520821,4.3999999999999995,39.92694583869711,59.9423672108299
36.1627,-86.7816,4.0520821,4.38,39.92694583869711,59.79229217331114
29.7604,-95.3698,4.0520821,4.553333333333334,39.92694583869711,61.09294249847373
40.7608,-111.891,4.0520821,5.359999999999999,39.92694583869711,67.14596901173036
44.4759,-73.2121,4.0520821,3.893333333333333,39.92694583869711,56.14046626035467
36.8529,-75.978,4.0520821,4.456666666666667,39.92694583869711,60.36757981713306
47.6062,-122.3321,4.0520821,3.6466666666666665,39.92694583869711,54.2895407976233
38.3498,-81.6326,4.0520821,4.056666666666667,39.92694583869711,57.36607906675786
43.0389,-87.9065,4.0520821,4.1000000000000005,39.92694583869711,57.69124164804852
41.14,-104.8202,4.0520821,5.2633333333333345,39.92694583869711,66.42060633038969
33.5186,-86.8104,5.991616266666667,4.5633333333333335,36.350102815774434,74.056076093414
33.4484,-112.074,5.991616266666667,6.603333333333333,36.350102815774434,89.36372992032746
34.7465,-92.2896,5.991616266666667,4.583333333333333,36.350102815774434,74.20615113093277
34.0522,-118.2437,5.991616266666667,5.6933333333333325,36.350102815774434,82.53531571322391
39.7392,-104.9903,5.991616266666667,5.599999999999999,36.350102815774434,81.83496553813636
41.1792,-73.1894,5.991616266666667,4.033333333333334,36.350102815774434,70.07908759916688
39.7391,-75.5398,5.991616266666667,4.336666666666666,36.350102815774434,72.3552256682014
30.3322,-81.6557,5.991616266666667,4.906666666666666,36.350102815774434,76.63236423748603
33.749,-84.388,5.991616266666667,4.67,36.350102815774434,74.85647629351405
21.3069,-157.8583,5.991616266666667,5.773333333333333,36.350102815774434,83.13561586329895
43.615,-116.2023,5.991616266666667,5.366666666666667,36.350102815774434,80.08409010041751
41.8781,-87.6298,5.991616266666667,4.036666666666666,36.350102815774434,70.10410010542
39.7684,-86.1581,5.991616266666667,4.163333333333333,36.350102815774434,71.05457534303882
41.5868,-93.625,5.991616266666667,4.333333333333333,36.350102815774434,72.33021316194828
37.6872,-97.3301,5.991616266666667,5.0,36.350102815774434,77.33271441257358
38.2527,-85.7585,5.991616266666667,4.276666666666666,36.350102815774434,71.90500055564513
29.9511,-90.0715,5.991616266666667,4.693333333333334,36.350102815774434,75.03156383728594
43.6591,-70.2568,5.991616266666667,4.2,36.350102815774434,71.32971291182321
39.2904,-76.6122,5.991616266666667,4.37,36.350102815774434,72.60535073073268
42.3601,-71.0589,5.991616266666667,4.066666666666666,36.350102815774434,70.32921266169815
42.3314,-83.0458,5.991616266666667,3.9466666666666668,36.350102815774434,69.4287624365856
44.9778,-93.265,5.991616266666667,4.1466666666666665,36.350102815774434,70.9295128117732
32.2988,-90.1848,5.991616266666667,4.6899999999999995,36.350102815774434,75.00655133103281
39.0997,-94.5786,5.991616266666667,4.603333333333333,36.350102815774434,74.35622616845151
45.7833,-108.5007,5.991616266666667,4.716666666666667,36.350102815774434,75.20665138105784
41.2565,-95.9345,5.991616266666667,4.533333333333333,36.350102815774434,73.83096353713587
36.1699,-115.1398,5.991616266666667,6.663333333333334,36.350102815774434,89.81395503288374
42.9956,-71.4548,5.991616266666667,4.083333333333333,36.350102815774434,70.45427519296379
40.7357,-74.1724,5.991616266666667,4.17,36.350102815774434,71.10460035554507
35.0844,-106.6504,5.991616266666667,6.533333333333334,36.350102815774434,88.83846728901182
40.7128,-74.006,5.991616266666667,4.113333333333333,36.350102815774434,70.67938774924193
35.2271,-80.8431,5.991616266666667,4.776666666666667,36.350102815774434,75.6568764936141
46.8772,-96.7898,5.991616266666667,4.04,36.350102815774434,70.12911261167314
39.9612,-82.9988,5.991616266666667,4.0,36.350102815774434,69.82896253663561
